,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,10.046613690202614,10.146864790042567,10.307462250033556,10.517254138815796,10.771729205090853,11.065544830557162,11.389750542432244,11.743538932669015,12.12580253163459,12.531534579162983,12.918623795266061,13.285558329733249,13.632219762928612,13.9595059494761,14.268839386121876,14.5618415578834,14.840149287507005,15.101465605510977,15.351138680994328,15.590575248348927,15.82101143889898,16.03965411381023,16.251329734457443,16.45308365651629,16.645738068998558,16.83395262578259,17.014586498525368,17.19211470768236,17.363217385726795,17.528360168503717,17.688009500402348,17.842634556937323,17.992688590256858,18.138596131732026,18.280747219344743,18.41564172205163,18.551367172895098,18.680552969486353,18.80348322103077,18.924367691703857,19.039717652555833,19.153726308158962,19.26284543975033,19.371204183997676,19.47519489160788,19.575038199759828
1,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
2,12.0,13.0,14.0,14.0,15.0,16.0,16.0,17.0,18.0,18.0,19.0,19.0,20.0,20.0,21.0,21.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0
